NAME,Id,FPL,layer,theta,x_pos,y_pos,z_pos,toff,tcal,qped,qcal,adc_geo,adc_ch,tdc_geo,tdc_ch
NaI43,43,8,6,79.13,-24.99,15.81,5.68,1048.4,0.0977,-353.54,3.32707,11,11,6,43
NaI44,44,8,6,79.13,-13.65,26.15,5.66,1049.3,0.0977,-395.853,3.25912,11,12,6,44
NaI45,45,8,6,79.04,1.04,29.5,5.72,1048.4,0.0977,-383.328,3.30183,11,13,6,45
NaI46,46,8,6,79.01,15.61,25.08,5.74,1051.5,0.0977,-413.111,3.31561,11,14,6,46
NaI47,47,8,6,79.06,26.05,14.13,5.73,1050.5,0.0977,-314.74,3.26121,11,15,6,47
NaI48,48,8,6,79.13,29.45,-1.04,5.66,1048.7,0.0977,-1571.43,11.338,11,16,6,48
NaI49,49,8,6,79.05,24.94,-15.72,5.7,1043,0.0977,-375.265,3.36918,11,17,6,49
NaI50,50,8,6,79.07,13.61,-26.09,5.68,1046.1,0.0977,-351.161,3.47396,11,18,6,50
NaI51,51,8,6,78.98,-1.48,-29.25,5.71,1047.2,0.0977,-360.801,3.01517,11,19,6,51
NaI52,52,8,7,72.22,-15.21,-29.28,10.58,1045.6,0.0977,-378.251,3.23454,11,20,6,52
NaI53,53,8,7,72.26,-26.54,-19.63,10.56,1045.1,0.0977,-407.265,3.27468,15,27,8,75
NaI54,54,8,7,72.11,-32.27,-5.8,10.58,1043.7,0.0977,-396.905,3.31189,11,22,6,54
NaI55,55,8,7,71.94,-31.59,8.66,10.68,1047.8,0.0977,-375.237,3.30832,11,23,6,55
NaI56,56,8,7,71.89,-24.42,21.64,10.67,1045,0.0977,-321.98,3.23513,11,24,6,56
NaI57,57,8,7,71.94,-13.35,30.09,10.74,1044.4,0.0977,-405.945,3.10141,11,25,6,57
NaI58,58,8,7,71.97,0.9,32.76,10.67,1044,0.0977,-409.994,3.26834,11,26,6,58
NaI59,59,8,7,72.12,15.08,29.36,10.65,1043.8,0.0977,-436.04,3.24774,11,27,6,59
NaI60,60,8,7,72.26,26.54,19.64,10.56,1045.6,0.0977,-397.485,3.61142,11,28,6,60
NaI61,61,8,7,72.17,32.32,5.78,10.56,1045.9,0.0977,-396.879,3.26232,11,29,6,61
NaI62,62,8,7,71.97,31.43,-8.87,10.63,1043.5,0.0977,-317.623,3.16587,15,29,8,77
NaI63,63,8,7,71.8,24.42,-21.56,10.71,1049.4,0.0977,-376.229,3.34566,11,31,6,63
NaI64,64,8,7,71.88,13.11,-30.07,10.74,1042.1,0.0977,-253.248,3.28468,12,0,6,64
NaI65,65,8,7,72.06,-0.97,-32.89,10.65,1050,0.0977,-327.718,3.50699,12,1,6,65
NaI66,66,8,8,53.19,-19.21,-28.27,25.58,1044.5,0.0977,-302.551,3.29076,12,2,6,66
NaI67,67,8,8,53.2,-29.51,-17.16,25.54,1042.2,0.0977,-276.656,3.49714,12,3,6,67
NaI68,68,8,8,53.26,-34.13,-2.61,25.55,1043.9,0.0977,-359.726,3.0845,12,4,6,68
NaI69,69,8,8,53.16,-31.75,12.42,25.55,1042.5,0.0977,-304.631,3.31431,12,5,6,69
NaI70,70,8,8,53.21,-23.34,24.99,25.57,1042.1,0.0977,-302.892,3.33175,12,6,6,70
NaI71,71,8,8,53.24,-10.19,32.75,25.62,1042.6,0.0977,-308.681,3.26212,12,7,6,71
NaI72,72,8,8,53.28,4.94,33.88,25.54,1040.5,0.0977,-375.613,3.30976,15,26,8,74
NaI73,73,8,8,53.29,19.19,28.28,25.48,1044.5,0.0977,-272.149,3.1701,12,9,6,73
NaI74,74,8,8,53.28,29.5,17.34,25.53,1044.1,0.0977,-257.366,3.29152,12,10,6,74
NaI75,75,8,8,53.33,34.22,2.85,25.57,1044.2,0.0977,-319.942,3.40322,12,11,6,75
NaI76,76,8,8,53.19,31.75,-12.43,25.52,1043.5,0.0977,-289.993,3.10196,12,12,6,76
NaI77,77,8,8,53.32,23.41,-25.04,25.53,1043.3,0.0977,-259.188,3.30187,12,13,6,77
NaI78,78,8,8,53.26,10.24,-32.7,25.57,1042.5,0.0977,-266.601,3.20688,12,14,6,78
NaI79,79,8,8,53.19,-5.01,-33.79,25.56,1046.5,0.0977,-301.406,3.18873,12,15,6,79
NaI80,80,8,9,45.64,-12.33,-29.29,31.07,1042.6,0.0977,-312.054,3.15782,12,16,6,80
NaI81,81,8,9,45.61,-23.85,-20.91,31.05,1041.8,0.0977,-357.112,3.13974,12,17,6,81
NaI82,82,8,9,45.77,-30.68,-8.62,31.02,1043.1,0.0977,-337.049,3.24193,12,18,6,82
NaI83,83,8,9,45.8,-31.47,5.57,31.09,1041.3,0.0977,-367.093,3.41784,12,19,6,83
NaI84,84,8,9,45.72,-25.78,18.65,31.03,1044,0.0977,-369.271,3.13088,12,20,6,84
NaI85,85,8,9,45.88,-15.3,28.11,31.03,1041.7,0.0977,-336.767,2.97141,12,21,6,85
NaI86,86,8,9,45.75,-1.45,31.85,31.06,1039.7,0.0977,-299.569,3.12203,12,22,6,86
NaI87,87,8,9,45.85,12.46,29.46,31.05,1044.3,0.0977,-309.81,3.25081,12,23,6,87
NaI88,88,8,9,45.62,23.86,20.97,31.08,1043.7,0.0977,-386.756,3.17397,12,24,6,88
NaI89,89,8,9,45.73,30.73,8.49,31.08,1043.8,0.0977,-285.07,3.22153,12,25,6,89
NaI90,90,8,9,45.72,31.32,-5.76,31.05,1042.7,0.0977,-343.909,3.25682,12,26,6,90
NaI91,91,8,9,45.66,25.78,-18.59,31.06,1044.6,0.0977,-417.713,3.13999,12,27,6,91
NaI92,92,8,9,45.72,15.3,-27.94,31.07,1042.2,0.0977,-255.242,3.06195,12,28,6,92
NaI93,93,8,9,45.62,1.52,-31.76,31.12,1046.2,0.0977,-345.54,3.28946,12,29,6,93
NaI94,94,8,10,39.11,-17.11,-24.31,36.56,1045.9,0.0977,-394.259,3.28593,12,30,6,94
NaI95,95,8,10,39.04,-25.94,-14.33,36.55,1044.2,0.0977,-345.583,3.23811,12,31,6,95
NaI96,96,8,10,39.14,-29.66,-1.75,36.51,1041.9,0.0977,-429.7,3.32341,13,0,6,96
NaI97,97,8,10,39.17,-27.56,11.24,36.54,1041.7,0.0977,-316.192,3.2211,13,1,6,97
NaI98,98,8,10,39.06,-19.83,22.06,36.55,1041.2,0.0977,-309.837,3.33433,13,2,6,98
NaI99,99,8,10,39.2,-8.28,28.61,36.51,1042.5,0.0977,-380.521,3.36173,13,3,6,99
NaI100,100,8,10,39.22,4.91,29.41,36.53,1041.3,0.0977,-396.671,3.23458,13,4,6,100
NaI101,101,8,10,39.14,17.13,24.34,36.57,1043.7,0.0977,-322.134,3.25037,13,5,6,101
NaI102,102,8,10,39.03,25.92,14.38,36.56,1043.2,0.0977,-364.559,3.17165,13,6,6,102
NaI103,103,8,10,39.12,29.68,1.72,36.55,1042.2,0.0977,-281.873,3.22511,13,7,6,103
NaI104,104,8,10,39.07,27.39,-11.35,36.52,1042.6,0.0977,-331.335,3.16704,13,8,6,104
NaI105,105,8,10,39.25,20.12,-22.09,36.58,1041.2,0.0977,-267.986,3.17097,13,9,6,105
NaI106,106,8,10,39.16,8.47,-28.53,36.54,1046.5,0.0977,-350.472,3.33303,13,10,6,106
NaI107,107,8,10,38.97,-4.78,-29.22,36.59,1042.9,0.0977,-232.476,3.15474,13,11,6,107
NaI108,108,8,11,34.08,-10.74,-26.34,42.04,1042.1,0.0977,-432.908,3.10064,13,12,6,108
NaI109,109,8,11,34.12,-21.09,-19.15,42.05,1045.1,0.0977,-379.808,3.24223,13,13,6,109
NaI110,110,8,11,34.3,-27.46,-8.15,41.99,1046.1,0.0977,-321.982,3.41611,13,14,6,110
NaI111,111,8,11,34.14,-28.14,4.6,42.05,1044.9,0.0977,-268.169,3.48273,13,15,6,111
NaI112,112,8,11,34.18,-23.36,16.37,42.02,1044.9,0.0977,-295.516,3.12476,13,16,8,0
NaI113,113,8,11,34.12,-14.03,24.8,42.05,1041.2,0.0977,-284.414,3.20139,13,17,8,1
NaI114,114,8,11,34.04,-1.66,28.34,42.02,1043.6,0.0977,-385.654,3.17106,13,18,8,2
NaI115,115,8,11,34.26,10.72,26.55,42.03,1044.2,0.0977,-339.381,3.10171,13,19,8,3
NaI116,116,8,11,34.15,21.14,19.1,42,1043.4,0.0977,-247.4,3.13937,13,20,8,4
NaI117,117,8,11,34.2,27.36,7.87,41.9,1043.4,0.0977,-288.583,3.26884,13,21,8,5
NaI118,118,8,11,34.11,28.07,-4.59,42,1043.9,0.0977,-303.464,3.21263,13,22,8,6
NaI119,119,8,11,34.17,23.39,-16.35,42.03,1044.9,0.0977,-285.424,3.42228,13,23,8,7
NaI120,120,8,11,34.33,14.01,-24.99,41.94,1045.4,0.0977,-434.879,3.32139,13,24,8,8
NaI121,121,8,11,34.16,1.81,-28.47,42.03,1044.2,0.0977,-332.747,3.24475,13,25,8,9
NaI122,122,8,12,31.69,-18.73,-25.85,51.72,1027.2,0.0977,-471.914,3.4486,13,26,8,10
NaI123,123,8,12,32.44,-26.07,-19.13,50.87,1034.5,0.0977,-373.474,3.55086,13,27,8,11
NaI124,124,8,12,32.79,-26.24,19.21,50.48,1025.6,0.0977,-309.721,3.21138,13,28,8,12
NaI125,125,8,12,31.55,-19.04,25.48,51.81,1036.8,0.0977,-232.185,3.23207,13,29,8,13
NaI126,126,8,12,31.97,18.91,25.95,51.44,1030.1,0.0977,-302.23,3.4476,13,30,8,14
NaI127,127,8,12,32.47,26.1,18.95,50.69,1036,0.0977,-447.651,3.49161,13,31,8,15
NaI128,128,8,12,32.29,25.85,-19.05,50.81,1028.7,0.0977,-333.364,3.42333,14,0,8,16
NaI129,129,8,12,31.57,18.94,-25.6,51.82,1030,0.0977,-382.567,3.46573,14,1,8,17
NaI130,130,8,12,28.28,-4.55,-27.12,51.13,1047.5,0.0977,-349.506,3.31512,14,2,8,18
NaI131,131,8,12,29.2,-12.31,-25.82,51.18,1028.3,0.0977,-378.547,3.48369,14,3,8,19
NaI132,132,8,12,27.83,-18.79,-19.21,50.89,1031.3,0.0977,-307.456,3.24474,14,4,8,20
NaI133,133,8,12,29.25,-25.79,-12.23,50.97,1028.3,0.0977,-354.745,3.336,14,5,8,21
NaI134,134,8,12,27.87,-27.1,-3.76,51.73,1048,0.0977,-319.285,3.24961,14,6,8,22
NaI135,135,8,12,27.56,-26.9,4.03,52.11,1049.4,0.0977,-343.107,3.34078,14,7,8,23
NaI136,136,8,12,29.29,-25.85,12.12,50.89,1028.3,0.0977,-360.05,3.38472,14,8,8,24
NaI137,137,8,12,28.03,-18.91,19.26,50.7,1032.8,0.0977,-389.77,3.38801,14,9,8,25
NaI138,138,8,12,28.99,-12.16,25.76,51.42,1032.5,0.0977,-274.129,3.40506,14,10,8,26
NaI139,139,8,12,28.06,-4.59,27.05,51.48,1050,0.0977,-364.598,3.38246,14,11,8,27
NaI140,140,8,12,28.19,4.53,27.12,51.3,1049.7,0.0977,-323.544,3.27407,14,12,8,28
NaI141,141,8,12,29.31,12.13,25.79,50.77,1034.1,0.0977,-553.41,5.40018,14,13,8,29
NaI142,142,8,12,27.7,18.68,19.2,51.02,1020.2,0.0977,-421.586,3.36617,14,14,8,30
NaI143,143,8,12,29.32,25.84,12.19,50.87,1034.5,0.0977,-472.093,3.34604,14,15,8,31
NaI144,144,8,12,27.96,27.13,3.94,51.66,1041.9,0.0977,-313.987,3.28431,14,16,8,32
NaI145,145,8,12,27.83,27.05,-4.14,51.83,1041.8,0.0977,-396.878,3.36159,14,17,8,33
NaI146,146,8,12,29.41,25.87,-12.08,50.65,1025.7,0.0977,-369.657,3.42134,14,18,8,34
NaI147,147,8,12,27.89,18.8,-19.24,50.82,1028.2,0.0977,-430.93,3.3761,14,19,8,35
NaI148,148,8,12,29.23,12.13,-25.96,51.21,1026.2,0.0977,-351.721,3.38065,14,20,8,36
NaI149,149,8,12,28.25,4.66,-27.12,51.22,1041.4,0.0977,-418.151,3.27371,14,21,8,37
NaI150,150,8,12,23.6,-4.37,-21.86,51.03,1040.9,0.0977,-324.247,3.19393,14,22,8,38
NaI151,151,8,12,24.26,-12.2,-19.12,50.32,1026.8,0.0977,-424.07,3.14988,14,23,8,39
NaI152,152,8,12,24.31,-19.18,-12.26,50.39,1026.1,0.0977,-393.202,3.31985,14,24,8,40
NaI153,153,8,12,23.62,-21.91,-4.41,51.11,1041.2,0.0977,-348.836,3.32093,14,25,8,41
NaI154,154,8,12,23.58,-21.89,4.32,51.13,1044.1,0.0977,-312.399,3.11639,14,26,8,42
NaI155,155,8,12,24.27,-19.15,12.24,50.4,1024.9,0.0977,-431.714,3.53727,14,27,8,43
NaI156,156,8,12,24.36,-12.33,19.17,50.34,1016.9,0.0977,-359.648,3.16162,14,28,8,44
NaI157,157,8,12,23.6,-4.39,21.91,51.15,1045.7,0.0977,-421.751,3.14715,14,29,8,45
NaI158,158,8,12,23.56,4.45,21.88,51.21,1043.1,0.0977,-485.17,3.16659,14,30,8,46
NaI159,159,8,12,24.32,12.25,19.22,50.42,1027.3,0.0977,-411.646,3.36693,14,31,8,47
NaI160,160,8,12,24.19,19.03,12.25,50.39,1027.7,0.0977,-384.339,3.29374,15,0,8,48
NaI161,161,8,12,23.67,21.95,4.51,51.12,1039.5,0.0977,-365.065,3.23245,15,1,8,49
NaI162,162,8,12,23.72,21.96,-4.46,51.01,1038.7,0.0977,-315.338,3.30715,15,2,8,50
NaI163,163,8,12,24.24,19.16,-12.24,50.51,1026.6,0.0977,-355.384,3.3272,15,3,8,51
NaI164,164,8,12,24.33,12.19,-19.2,50.32,1025.5,0.0977,-335.569,3.42028,15,4,8,52
NaI165,165,8,12,23.55,4.37,-21.88,51.2,1041.6,0.0977,-414.904,3.1787,15,28,8,76
NaI166,166,8,12,18.51,-4.47,-16.58,51.3,1043.6,0.0977,-295.069,3.11948,15,6,8,54
NaI167,167,8,12,18.91,-12.17,-12.23,50.36,1420.5,0.0977,-295.069,3.11948,15,7,8,55
NaI168,168,8,12,18.6,-16.6,-4.44,51.07,1040.9,0.0977,-263.209,3.15897,15,8,8,56
NaI169,169,8,12,18.6,-16.68,4.38,51.25,1042.7,0.0977,-341.706,3.12612,15,9,8,57
NaI170,170,8,12,18.98,-12.3,12.23,50.43,1024.8,0.0977,-369.996,3.25153,15,10,8,58
NaI171,171,8,12,18.62,-4.49,16.61,51.08,1039.7,0.0977,-377.52,3.32898,15,11,8,59
NaI172,172,8,12,18.58,4.38,16.65,51.23,1038.8,0.0977,-349.684,3.24801,15,12,8,60
NaI173,173,8,12,18.96,12.25,12.22,50.36,1020.7,0.0977,-438.322,3.47547,15,13,8,61
NaI174,174,8,12,18.7,16.66,4.6,51.06,1041.8,0.0977,-364.222,3.42722,15,14,8,62
NaI175,175,8,12,18.49,16.58,-4.39,51.3,1042.8,0.0977,-381.258,3.11819,15,15,8,63
NaI176,176,8,12,18.97,12.21,-12.26,50.34,1019.1,0.0977,-467.674,3.51495,15,16,8,64
NaI177,177,8,12,18.6,4.4,-16.68,51.27,1036.8,0.0977,-354.082,3.23457,15,17,8,65
NaI178,178,8,12,13.19,-4.44,-11.26,51.62,1040.8,0.0977,-369.014,3.14542,15,18,8,66
NaI179,179,8,12,13.23,-11.27,-4.42,51.51,1041.5,0.0977,-448.336,3.08596,15,19,8,67
NaI180,180,8,12,13.27,-11.25,4.42,51.22,1039.2,0.0977,-378.732,3.36455,15,20,8,68
NaI181,181,8,12,13.21,-4.57,11.2,51.5,1043.1,0.0977,-366.531,3.06099,15,21,8,69
NaI182,182,8,12,13.23,4.51,11.2,51.35,1043.6,0.0977,-337.28,3.02572,15,22,8,70
NaI183,183,8,12,13.27,11.28,4.49,51.46,1038.7,0.0977,-445.201,3.3987,15,23,8,71
NaI184,184,8,12,13.25,11.29,-4.42,51.47,1039,0.0977,-454.987,3.41022,15,24,8,72
NaI185,185,8,12,13.23,4.4,-11.24,51.35,1040.5,0.0977,-329.721,3.12674,15,25,8,73
NaI186,186,8,13,18.46,-999,-999,-999,995.5,0.0977,-783.202,-10,15,30,6,127
NaI187,187,8,8,18.46,-999,-999,-999,995.5,0.0977,-783.202,-10,15,31,8,127
